length,$p_{stable}$,Energy,Consensus
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
40.0,$0$,-382.0,0.18666666666666668
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.24444444444444446
1.0,$0$,-390.0,0.2
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
8.0,$0$,-386.0,0.26666666666666666
1.0,$0$,-450.0,1.0
1.0,$0$,-390.0,0.06666666666666667
42.0,$0$,-382.0,0.19047619047619047
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
72.0,$0$,-382.0,0.10740740740740741
1.0,$0$,-450.0,1.0
1.0,$0$,-450.0,1.0
9.0,$0$,-386.0,0.43703703703703706
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
240.0,$0.1$,-382.0,0.548888888888889
10.0,$0.1$,-386.0,0.16
1.0,$0.1$,-450.0,1.0
1002.0,$0.1$,-362.0,0.3333333333333333
1.0,$0.1$,-450.0,1.0
60.0,$0.1$,-378.0,0.3662222222222222
18.0,$0.1$,-386.0,0.022222222222222216
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
4.0,$0.1$,-398.0,0.6577777777777778
1.0,$0.1$,-390.0,0.3333333333333333
1.0,$0.1$,-450.0,1.0
198.0,$0.1$,-382.0,0.19999999999999998
18.0,$0.1$,-386.0,0.26666666666666666
18.0,$0.1$,-374.0,0.049382716049382706
1.0,$0.1$,-450.0,1.0
9.0,$0.1$,-382.0,0.2375308641975309
18.0,$0.1$,-386.0,0.5333333333333333
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-450.0,1.0
2.0,$0.1$,-386.0,0.5911111111111111
1.0,$0.1$,-450.0,1.0
18.0,$0.1$,-386.0,0.13333333333333333
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
21.0,$0.1$,-382.0,0.03068783068783069
1.0,$0.1$,-450.0,1.0
6.0,$0.1$,-402.0,0.7022222222222223
1.0,$0.1$,-450.0,1.0
30.0,$0.1$,-406.0,0.7822222222222223
322.0,$0.1$,-374.0,0.03166321601104209
6.0,$0.1$,-386.0,0.25333333333333335
1.0,$0.1$,-450.0,1.0
12.0,$0.1$,-374.0,0.08888888888888889
1.0,$0.1$,-390.0,0.3333333333333333
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.06666666666666667
4.0,$0.1$,-398.0,0.6577777777777778
1.0,$0.1$,-450.0,1.0
54.0,$0.1$,-374.0,0.1583539094650206
1.0,$0.1$,-450.0,1.0
516.0,$0.1$,-378.0,0.5499741602067183
1.0,$0.1$,-450.0,1.0
42.0,$0.1$,-378.0,0.1762962962962963
1.0,$0.1$,-390.0,0.06666666666666667
1.0,$0.1$,-450.0,1.0
