length,p_a,Energy,Consensus
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
210.0,$1/\log(n)$,-232.0,0.041402116402116405
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
4.0,$1/\log(n)$,-236.0,0.125
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
21.0,$1/\log(n)$,-228.0,0.11111111111111112
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
8.0,$1/\log(n)$,-236.0,0.25
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
8.0,$1/\log(n)$,-236.0,0.08333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
8.0,$1/\log(n)$,-236.0,0.041666666666666664
21.0,$1/\log(n)$,-236.0,0.4166666666666667
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
208.0,$1/\log(n)$,-220.0,0.04941239316239316
1002.0,$1/\log(n)$,-216.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.5
42.0,$1/\log(n)$,-232.0,0.47222222222222227
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.5
8.0,$1/\log(n)$,-236.0,0.08333333333333333
1.0,$1/\log(n)$,-288.0,1.0
8.0,$1/\log(n)$,-236.0,0.10416666666666666
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-232.0,0.20833333333333334
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
544.0,$1/\log(n)$,-220.0,0.19104881535947713
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.3333333333333333
8.0,$1/\log(n)$,-232.0,0.22916666666666666
42.0,$1/\log(n)$,-232.0,0.4444444444444445
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
84.0,$1/\log(n)$,-224.0,0.37351190476190477
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
12.0,$1/\log(n)$,-232.0,0.03703703703703704
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
42.0,$1/\log(n)$,-232.0,0.5
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-244.0,0.5833333333333334
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
34.0,$1/\log(n)$,-244.0,0.6691176470588235
168.0,$1/\log(n)$,-232.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
34.0,$1/\log(n)$,-244.0,0.6691176470588235
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
10.0,$1/\log(n)$,-236.0,0.08333333333333333
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
34.0,$1/\log(n)$,-244.0,0.6691176470588234
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
12.0,$1/\log(n)$,-228.0,0.4988425925925926
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
8.0,$1/\log(n)$,-236.0,0.5833333333333334
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
8.0,$1/\log(n)$,-236.0,0.020833333333333332
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
4.0,$1/\log(n)$,-232.0,0.027777777777777776
45.0,$1/\log(n)$,-232.0,0.19444444444444445
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
10.0,$1/\log(n)$,-236.0,0.08333333333333334
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
21.0,$1/\log(n)$,-236.0,0.08333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
21.0,$1/\log(n)$,-236.0,0.24999999999999994
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
168.0,$1/\log(n)$,-228.0,0.2986111111111111
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.3333333333333333
21.0,$1/\log(n)$,-236.0,0.08333333333333333
1.0,$1/\log(n)$,-240.0,0.6666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
36.0,$1/\log(n)$,-228.0,0.5034722222222222
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
5.0,$1/\log(n)$,-232.0,0.20833333333333331
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
8.0,$1/\log(n)$,-228.0,0.25
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
12.0,$1/\log(n)$,-232.0,0.18518518518518523
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.5
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
