init_magnet,Energy,Density,order,init_stab,length
0.5,-0.880859375,0.2734375,off_first,0.4,0
0.5,-0.9765625,0.015625,random,0.4,2
0.5,-0.900390625,0.1005859375,off_first,0.5,0
0.5,-0.966796875,0.0224609375,random,0.5,2
0.5,-0.90625,0.099609375,off_first,0.6,0
0.5,-0.984375,0.01025390625,random,0.6,2
0.5,-0.87109375,0.0947265625,off_first,0.8,0
0.5,-0.966796875,0.017578125,random,0.8,1
0.5,-0.8359375,0.1103515625,off_first,1.0,0
0.5,-0.923828125,0.0458984375,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.919921875,0.158203125,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.98046875,0.009765625,off_first,0.4,0
0.6,-0.9921875,0.00390625,random,0.4,1
0.6,-0.974609375,0.0361328125,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.916015625,0.0615234375,off_first,0.6,0
0.6,-0.9921875,0.00390625,random,0.6,1
0.6,-0.955078125,0.0322265625,off_first,0.8,0
0.6,-0.986328125,0.0107421875,random,0.8,1
0.6,-0.8984375,0.0576171875,off_first,1.0,0
0.6,-0.947265625,0.029296875,random,1.0,1
0.8,-0.984375,0.00390625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.9921875,0.001953125,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.9921875,0.00390625,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.982421875,0.009765625,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,0.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.890625,0.365234375,random,0.2,12002
0.0,-0.953125,0.9677734375,off_first,0.4,0
0.0,-0.828125,0.6365559895833334,random,0.4,2340
0.0,-0.89453125,0.8984375,off_first,0.5,0
0.0,-0.728515625,0.4983142671130952,random,0.5,4620
0.0,-0.833984375,0.8544921875,off_first,0.6,0
0.0,-0.771484375,0.4227701822916667,random,0.6,60
0.0,-0.775390625,0.791015625,off_first,0.8,0
0.0,-0.68359375,0.53369140625,random,0.8,6
0.0,-0.677734375,0.7099609375,off_first,1.0,0
0.0,-0.609375,0.5126953125,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.9921875,0.99609375,off_first,0.2,0
0.2,-0.912109375,0.1640625,random,0.2,12002
0.2,-0.845703125,0.814453125,off_first,0.4,0
0.2,-0.904296875,0.0849609375,random,0.4,12
0.2,-0.82421875,0.8466796875,off_first,0.5,0
0.2,-0.845703125,0.15297154017857142,random,0.5,84
0.2,-0.732421875,0.5654296875,off_first,0.6,0
0.2,-0.85546875,0.14174107142857142,random,0.6,42
0.2,-0.634765625,0.5693359375,off_first,0.8,0
0.2,-0.755859375,0.25,random,0.8,6
0.2,-0.626953125,0.431640625,off_first,1.0,0
0.2,-0.65625,0.31640625,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.9453125,0.87890625,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.728515625,0.482421875,off_first,0.4,0
0.4,-0.966796875,0.02587890625,random,0.4,2
0.4,-0.73828125,0.4765625,off_first,0.5,0
0.4,-0.9921875,0.00390625,random,0.5,1
0.4,-0.75390625,0.3154296875,off_first,0.6,0
0.4,-0.92578125,0.06968470982142858,random,0.6,42
0.4,-0.796875,0.232421875,off_first,0.8,0
0.4,-0.93359375,0.04833984375,random,0.8,2
0.4,-0.73046875,0.193359375,off_first,1.0,0
0.4,-0.87109375,0.0791015625,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.849609375,0.73046875,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.892578125,0.2333984375,off_first,0.4,0
0.5,-0.9921875,0.00390625,random,0.4,1
0.5,-0.84765625,0.2216796875,off_first,0.5,0
0.5,-0.9765625,0.015625,random,0.5,1
0.5,-0.876953125,0.1171875,off_first,0.6,0
0.5,-0.97265625,0.015625,random,0.6,1
0.5,-0.81640625,0.158203125,off_first,0.8,0
0.5,-0.9453125,0.041015625,random,0.8,2
0.5,-0.80859375,0.138671875,off_first,1.0,0
0.5,-0.90625,0.0556640625,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.87890625,0.1953125,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.93359375,0.111328125,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.953125,0.0537109375,off_first,0.5,0
0.6,-0.9921875,0.00390625,random,0.5,1
0.6,-0.88671875,0.0869140625,off_first,0.6,0
0.6,-0.98828125,0.0078125,random,0.6,1
0.6,-0.9375,0.044921875,off_first,0.8,0
0.6,-0.984375,0.0078125,random,0.8,1
0.6,-0.90234375,0.0546875,off_first,1.0,0
0.6,-0.9765625,0.01171875,random,1.0,1
0.8,-0.984375,0.00390625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.990234375,0.00390625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.96875,0.0078125,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-0.982421875,0.0078125,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.98046875,0.0107421875,off_first,0.8,0
0.8,-0.9921875,0.00390625,random,0.8,1
0.8,-0.9921875,0.00390625,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.93359375,0.522341628959276,random,0.0,221
0.0,-0.990234375,0.994140625,off_first,0.2,0
0.0,-0.853515625,0.564453125,random,0.2,12002
0.0,-0.9609375,0.97265625,off_first,0.4,0
0.0,-0.822265625,0.4423680160984849,random,0.4,1980
0.0,-0.90625,0.91015625,off_first,0.5,0
0.0,-0.72265625,0.567138671875,random,0.5,60
0.0,-0.833984375,0.861328125,off_first,0.6,0
0.0,-0.75,0.5652436755952381,random,0.6,420
0.0,-0.78515625,0.8544921875,off_first,0.8,0
0.0,-0.654296875,0.4609375,random,0.8,6
0.0,-0.6640625,0.716796875,off_first,1.0,0
0.0,-0.625,0.46875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-0.990234375,0.005859375,random,0.2,1
0.2,-0.91015625,0.8837890625,off_first,0.4,0
0.2,-0.859375,0.18186201960403728,random,0.4,4830
0.2,-0.810546875,0.791015625,off_first,0.5,0
0.2,-0.84375,0.15638950892857142,random,0.5,420
0.2,-0.7421875,0.6962890625,off_first,0.6,0
0.2,-0.7890625,0.21682012648809526,random,0.6,42
0.2,-0.615234375,0.47265625,off_first,0.8,0
0.2,-0.7734375,0.18408203125,random,0.8,12
0.2,-0.603515625,0.4296875,off_first,1.0,0
0.2,-0.6796875,0.27734375,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.91796875,0.912109375,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.80078125,0.494140625,off_first,0.4,0
0.4,-0.958984375,0.0361328125,random,0.4,3
0.4,-0.79296875,0.3447265625,off_first,0.5,0
0.4,-0.927734375,0.07490234375,random,0.5,30
0.4,-0.794921875,0.302734375,off_first,0.6,0
0.4,-0.9140625,0.06640625,random,0.6,6
0.4,-0.72265625,0.2890625,off_first,0.8,0
0.4,-0.869140625,0.11279296875,random,0.8,6
0.4,-0.736328125,0.2216796875,off_first,1.0,0
0.4,-0.86328125,0.087890625,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.841796875,0.6376953125,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.830078125,0.3095703125,off_first,0.4,0
0.5,-0.990234375,0.005859375,random,0.4,1
0.5,-0.85546875,0.1669921875,off_first,0.5,0
0.5,-0.982421875,0.009765625,random,0.5,1
0.5,-0.87109375,0.1064453125,off_first,0.6,0
0.5,-0.96875,0.01953125,random,0.6,1
0.5,-0.865234375,0.107421875,off_first,0.8,0
0.5,-0.951171875,0.029296875,random,0.8,1
0.5,-0.763671875,0.1591796875,off_first,1.0,0
0.5,-0.921875,0.048828125,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.857421875,0.35546875,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.951171875,0.0673828125,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.953125,0.0537109375,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.92578125,0.056640625,off_first,0.6,0
0.6,-1.0,0.0,random,0.6,1
0.6,-0.943359375,0.0419921875,off_first,0.8,0
0.6,-0.982421875,0.009765625,random,0.8,1
0.6,-0.908203125,0.0517578125,off_first,1.0,0
0.6,-0.94921875,0.02734375,random,1.0,1
0.8,-0.908203125,0.2392578125,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-1.0,0.0,off_first,0.4,0
0.8,-0.9921875,0.00390625,random,0.4,1
0.8,-0.984375,0.00390625,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-0.984375,0.00390625,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.970703125,0.0166015625,off_first,1.0,0
0.8,-0.9921875,0.00390625,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.93359375,0.7049632352941176,random,0.0,306
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.875,0.4736328125,random,0.2,12002
0.0,-0.96875,0.9794921875,off_first,0.4,0
0.0,-0.798828125,0.6387301825778389,random,0.4,5460
0.0,-0.947265625,0.9609375,off_first,0.5,0
0.0,-0.73828125,0.4916341145833333,random,0.5,60
0.0,-0.849609375,0.857421875,off_first,0.6,0
0.0,-0.73046875,0.5427605434929653,random,0.6,924
0.0,-0.775390625,0.8232421875,off_first,0.8,0
0.0,-0.630859375,0.5236002604166666,random,0.8,6
0.0,-0.615234375,0.6787109375,off_first,1.0,0
0.0,-0.59765625,0.4990234375,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.962890625,0.974609375,off_first,0.2,0
0.2,-0.947265625,0.10286458333333333,random,0.2,120
0.2,-0.900390625,0.9052734375,off_first,0.4,0
0.2,-0.92578125,0.068115234375,random,0.4,12
0.2,-0.7890625,0.759765625,off_first,0.5,0
0.2,-0.875,0.113671875,random,0.5,660
0.2,-0.75,0.69921875,off_first,0.6,0
0.2,-0.796875,0.20979817708333331,random,0.6,12
0.2,-0.646484375,0.50390625,off_first,0.8,0
0.2,-0.74609375,0.21744791666666666,random,0.8,6
0.2,-0.58984375,0.427734375,off_first,1.0,0
0.2,-0.7421875,0.2197265625,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.9140625,0.8740234375,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.80078125,0.4169921875,off_first,0.4,0
0.4,-0.9921875,0.00390625,random,0.4,1
0.4,-0.83203125,0.25,off_first,0.5,0
0.4,-0.94140625,0.05419921875,random,0.5,6
0.4,-0.771484375,0.2734375,off_first,0.6,0
0.4,-0.94921875,0.03125,random,0.6,2
0.4,-0.78515625,0.2255859375,off_first,0.8,0
0.4,-0.90625,0.08479817708333333,random,0.8,6
0.4,-0.77734375,0.18359375,off_first,1.0,0
0.4,-0.900390625,0.08203125,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.83984375,0.7861328125,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.80078125,0.3232421875,off_first,0.4,0
0.5,-0.94140625,0.0595703125,random,0.4,6
0.5,-0.8671875,0.185546875,off_first,0.5,0
0.5,-1.0,0.0,random,0.5,1
0.5,-0.82421875,0.177734375,off_first,0.6,0
0.5,-0.984375,0.0078125,random,0.6,1
0.5,-0.84765625,0.12109375,off_first,0.8,0
0.5,-0.96875,0.015625,random,0.8,1
0.5,-0.833984375,0.107421875,off_first,1.0,0
0.5,-0.939453125,0.0341796875,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.951171875,0.0615234375,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.955078125,0.044921875,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.90234375,0.107421875,off_first,0.5,0
0.6,-0.9921875,0.00390625,random,0.5,1
0.6,-0.90234375,0.0771484375,off_first,0.6,0
0.6,-1.0,0.0,random,0.6,1
0.6,-0.916015625,0.0556640625,off_first,0.8,0
0.6,-0.974609375,0.013671875,random,0.8,1
0.6,-0.919921875,0.05078125,off_first,1.0,0
0.6,-0.97265625,0.015625,random,1.0,1
0.8,-0.9921875,0.001953125,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.984375,0.00390625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.984375,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.00390625,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-0.9921875,0.00390625,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.990234375,0.005859375,off_first,0.8,0
0.8,-0.990234375,0.005859375,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,1.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.86328125,0.7302594866071429,random,0.2,840
0.0,-0.962890625,0.978515625,off_first,0.4,0
0.0,-0.78125,0.4462853064903846,random,0.4,3120
0.0,-0.912109375,0.935546875,off_first,0.5,0
0.0,-0.75390625,0.510986328125,random,0.5,12
0.0,-0.833984375,0.8525390625,off_first,0.6,0
0.0,-0.74609375,0.4446614583333333,random,0.6,12
0.0,-0.755859375,0.8095703125,off_first,0.8,0
0.0,-0.68359375,0.48779296875,random,0.8,6
0.0,-0.650390625,0.701171875,off_first,1.0,0
0.0,-0.599609375,0.4716796875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-0.9453125,0.11238219246031746,random,0.2,252
0.2,-0.859375,0.8544921875,off_first,0.4,0
0.2,-0.900390625,0.10400390625,random,0.4,2640
0.2,-0.791015625,0.7978515625,off_first,0.5,0
0.2,-0.83984375,0.1513671875,random,0.5,12
0.2,-0.740234375,0.6298828125,off_first,0.6,0
0.2,-0.81640625,0.20361328125,random,0.6,30
0.2,-0.630859375,0.5673828125,off_first,0.8,0
0.2,-0.80078125,0.18505859375,random,0.8,6
0.2,-0.603515625,0.45703125,off_first,1.0,0
0.2,-0.673828125,0.271484375,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.9140625,0.9052734375,off_first,0.2,0
0.4,-0.9921875,0.00390625,random,0.2,1
0.4,-0.791015625,0.4873046875,off_first,0.4,0
0.4,-0.978515625,0.01416015625,random,0.4,2
0.4,-0.76953125,0.30859375,off_first,0.5,0
0.4,-0.931640625,0.05126953125,random,0.5,6
0.4,-0.73046875,0.2880859375,off_first,0.6,0
0.4,-0.94140625,0.04736328125,random,0.6,4
0.4,-0.75390625,0.212890625,off_first,0.8,0
0.4,-0.916015625,0.0576171875,random,0.8,15
0.4,-0.7265625,0.203125,off_first,1.0,0
0.4,-0.8984375,0.0703125,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.83984375,0.6640625,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.833984375,0.2158203125,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.83203125,0.2255859375,off_first,0.5,0
0.5,-0.9921875,0.00390625,random,0.5,1
0.5,-0.85546875,0.140625,off_first,0.6,0
0.5,-0.9921875,0.00390625,random,0.6,1
0.5,-0.84765625,0.11328125,off_first,0.8,0
0.5,-0.9453125,0.03173828125,random,0.8,2
0.5,-0.8203125,0.1240234375,off_first,1.0,0
0.5,-0.90625,0.052734375,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.98828125,0.0078125,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.990234375,0.005859375,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.9140625,0.0908203125,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.923828125,0.0625,off_first,0.6,0
0.6,-0.9921875,0.00390625,random,0.6,1
0.6,-0.875,0.08984375,off_first,0.8,0
0.6,-0.97265625,0.015625,random,0.8,1
0.6,-0.935546875,0.0439453125,off_first,1.0,0
0.6,-0.966796875,0.017578125,random,1.0,1
0.8,-0.984375,0.00390625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.96875,0.0078125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.984375,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.00390625,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.982421875,0.009765625,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,1.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.884765625,0.2853887648809524,random,0.2,4620
0.0,-0.98046875,0.98828125,off_first,0.4,0
0.0,-0.8203125,0.5048890128968254,random,0.4,1260
0.0,-0.892578125,0.9326171875,off_first,0.5,0
0.0,-0.744140625,0.4564467921401515,random,0.5,132
0.0,-0.873046875,0.8818359375,off_first,0.6,0
0.0,-0.734375,0.484862674689441,random,0.6,4830
0.0,-0.7421875,0.8017578125,off_first,0.8,0
0.0,-0.658203125,0.4736328125,random,0.8,6
0.0,-0.65234375,0.6982421875,off_first,1.0,0
0.0,-0.64453125,0.5029296875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.9921875,0.99609375,off_first,0.2,0
0.2,-1.0,0.0,random,0.2,1
0.2,-0.876953125,0.876953125,off_first,0.4,0
0.2,-0.794921875,0.2900390625,random,0.4,12002
0.2,-0.8203125,0.80859375,off_first,0.5,0
0.2,-0.83203125,0.19912109375,random,0.5,180
0.2,-0.78125,0.6669921875,off_first,0.6,0
0.2,-0.828125,0.2802734375,random,0.6,120
0.2,-0.615234375,0.533203125,off_first,0.8,0
0.2,-0.685546875,0.28173828125,random,0.8,6
0.2,-0.603515625,0.46875,off_first,1.0,0
0.2,-0.708984375,0.26171875,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.861328125,0.8017578125,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.779296875,0.4228515625,off_first,0.4,0
0.4,-0.9765625,0.015625,random,0.4,1
0.4,-0.744140625,0.439453125,off_first,0.5,0
0.4,-0.939453125,0.05078125,random,0.5,5
0.4,-0.7890625,0.2646484375,off_first,0.6,0
0.4,-0.912109375,0.07568359375,random,0.6,6
0.4,-0.748046875,0.2255859375,off_first,0.8,0
0.4,-0.87890625,0.08544921875,random,0.8,2
0.4,-0.7421875,0.203125,off_first,1.0,0
0.4,-0.814453125,0.12109375,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.890625,0.6650390625,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.8671875,0.205078125,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.83984375,0.1767578125,off_first,0.5,0
0.5,-0.9921875,0.00390625,random,0.5,1
0.5,-0.861328125,0.126953125,off_first,0.6,0
0.5,-0.955078125,0.029296875,random,0.6,3
0.5,-0.853515625,0.130859375,off_first,0.8,0
0.5,-0.92578125,0.05615234375,random,0.8,2
0.5,-0.806640625,0.1318359375,off_first,1.0,0
0.5,-0.919921875,0.046875,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.912109375,0.1943359375,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.896484375,0.1201171875,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.947265625,0.0400390625,off_first,0.5,0
0.6,-0.974609375,0.013671875,random,0.5,1
0.6,-0.96875,0.02734375,off_first,0.6,0
0.6,-0.98828125,0.0078125,random,0.6,1
0.6,-0.908203125,0.0556640625,off_first,0.8,0
0.6,-0.978515625,0.013671875,random,0.8,1
0.6,-0.927734375,0.041015625,off_first,1.0,0
0.6,-0.974609375,0.013671875,random,1.0,1
0.8,-0.919921875,0.1953125,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.984375,0.00390625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-1.0,0.0,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-0.990234375,0.00390625,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.990234375,0.005859375,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.935546875,0.478515625,random,0.0,16
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.8515625,0.509765625,random,0.2,12002
0.0,-0.9375,0.958984375,off_first,0.4,0
0.0,-0.77734375,0.5068359375,random,0.4,12002
0.0,-0.916015625,0.935546875,off_first,0.5,0
0.0,-0.74609375,0.55537109375,random,0.5,420
0.0,-0.890625,0.9208984375,off_first,0.6,0
0.0,-0.716796875,0.5372488839285714,random,0.6,84
0.0,-0.7421875,0.7939453125,off_first,0.8,0
0.0,-0.65234375,0.49560546875,random,0.8,6
0.0,-0.646484375,0.693359375,off_first,1.0,0
0.0,-0.58984375,0.51953125,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.96484375,0.9736328125,off_first,0.2,0
0.2,-0.884765625,0.224609375,random,0.2,12002
0.2,-0.869140625,0.8505859375,off_first,0.4,0
0.2,-0.916015625,0.07405598958333333,random,0.4,12
0.2,-0.759765625,0.7236328125,off_first,0.5,0
0.2,-0.873046875,0.15248325892857142,random,0.5,420
0.2,-0.732421875,0.6845703125,off_first,0.6,0
0.2,-0.8125,0.17626953125,random,0.6,12
0.2,-0.669921875,0.5498046875,off_first,0.8,0
0.2,-0.74609375,0.2353515625,random,0.8,12
0.2,-0.615234375,0.421875,off_first,1.0,0
0.2,-0.6875,0.2744140625,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.9453125,0.93359375,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.759765625,0.505859375,off_first,0.4,0
0.4,-0.974609375,0.02685546875,random,0.4,10
0.4,-0.75390625,0.3564453125,off_first,0.5,0
0.4,-0.98046875,0.01904296875,random,0.5,2
0.4,-0.78515625,0.240234375,off_first,0.6,0
0.4,-0.978515625,0.013671875,random,0.6,1
0.4,-0.759765625,0.2451171875,off_first,0.8,0
0.4,-0.955078125,0.025390625,random,0.8,1
0.4,-0.71875,0.244140625,off_first,1.0,0
0.4,-0.8359375,0.109375,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.806640625,0.5576171875,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.8671875,0.1806640625,off_first,0.4,0
0.5,-0.984375,0.0146484375,random,0.4,3
0.5,-0.857421875,0.1357421875,off_first,0.5,0
0.5,-1.0,0.0,random,0.5,1
0.5,-0.900390625,0.115234375,off_first,0.6,0
0.5,-1.0,0.0,random,0.6,1
0.5,-0.806640625,0.1455078125,off_first,0.8,0
0.5,-0.9453125,0.03125,random,0.8,1
0.5,-0.833984375,0.1171875,off_first,1.0,0
0.5,-0.916015625,0.052734375,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.916015625,0.2119140625,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.94921875,0.0478515625,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.900390625,0.1162109375,off_first,0.5,0
0.6,-0.9921875,0.00390625,random,0.5,1
0.6,-0.947265625,0.04296875,off_first,0.6,0
0.6,-0.98828125,0.0078125,random,0.6,1
0.6,-0.91796875,0.064453125,off_first,0.8,0
0.6,-0.984375,0.0078125,random,0.8,1
0.6,-0.90234375,0.05859375,off_first,1.0,0
0.6,-0.984375,0.0078125,random,1.0,1
0.8,-0.9921875,0.001953125,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9609375,0.009765625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.9921875,0.001953125,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.9921875,0.00390625,off_first,1.0,0
0.8,-0.9921875,0.00390625,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,1.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.87109375,0.3046875,random,0.2,12002
0.0,-0.94921875,0.9599609375,off_first,0.4,0
0.0,-0.783203125,0.5,random,0.4,12002
0.0,-0.916015625,0.9296875,off_first,0.5,0
0.0,-0.744140625,0.4440104166666667,random,0.5,60
0.0,-0.87109375,0.91015625,off_first,0.6,0
0.0,-0.740234375,0.455810546875,random,0.6,48
0.0,-0.72265625,0.7236328125,off_first,0.8,0
0.0,-0.6875,0.470703125,random,0.8,6
0.0,-0.677734375,0.70703125,off_first,1.0,0
