length,$r_{stable}$,fct,Energy,Consensus
6,6.314285714285713,884,-0.611328125,0.037109375
6,6.529411764705883,888,-0.560546875,0.01171875
6,6.757575757575758,892,-0.6015625,0.0078125
6,7.0,896,-0.578125,0.0439453125
6,7.258064516129032,900,-0.611328125,0.107421875
6,7.533333333333332,904,-0.580078125,0.0390625
2,7.827586206896553,908,-0.580078125,0.025390625
2,8.142857142857142,912,-0.59765625,0.0400390625
6,8.481481481481481,916,-0.5625,0.0146484375
6,8.846153846153848,920,-0.572265625,0.0380859375
6,9.24,924,-0.5546875,0.0283203125
2,9.666666666666666,928,-0.583984375,0.076171875
2,10.130434782608695,932,-0.57421875,0.0087890625
6,10.636363636363637,936,-0.5859375,0.029296875
6,11.190476190476188,940,-0.5703125,0.009765625
6,11.8,944,-0.572265625,0.01953125
6,12.473684210526313,948,-0.580078125,0.0380859375
6,13.222222222222221,952,-0.572265625,0.037109375
6,14.058823529411766,956,-0.5703125,0.0517578125
6,15.0,960,-0.578125,0.08984375
2,16.066666666666666,964,-0.5859375,0.0078125
2,17.285714285714285,968,-0.5625,0.015625
2,18.69230769230769,972,-0.568359375,0.052734375
6,20.33333333333333,976,-0.564453125,0.048828125
2,22.272727272727273,980,-0.5546875,0.02734375
2,24.6,984,-0.552734375,0.0498046875
2,27.444444444444446,988,-0.544921875,0.0302734375
1,31.0,992,-0.5625,0.041015625
2,35.57142857142857,996,-0.556640625,0.0361328125
2,41.66666666666666,1000,-0.548828125,0.0537109375
2,50.2,1004,-0.544921875,0.03125
2,63.0,1008,-0.546875,0.0458984375
2,84.33333333333333,1012,-0.55078125,0.0517578125
2,127.0,1016,-0.544921875,0.0400390625
2,255.0,1020,-0.546875,0.0361328125
1,inf,1024,-0.544921875,0.0390625
6,2.4133333333333336,724,-0.71875,0.03515625
84,2.45945945945946,728,-0.673828125,0.07287016369047619
60,2.5068493150684934,732,-0.6953125,0.0505859375
60,2.555555555555556,736,-0.736328125,0.12337239583333333
60,2.605633802816901,740,-0.68359375,0.075
84,2.657142857142857,744,-0.708984375,0.006696428571428571
12,2.710144927536232,748,-0.705078125,0.031575520833333336
12,2.764705882352941,752,-0.69140625,0.107421875
6,2.82089552238806,756,-0.669921875,0.0986328125
6,2.878787878787879,760,-0.703125,0.12044270833333333
12,2.9384615384615387,764,-0.69140625,0.1787109375
12,3.0,768,-0.666015625,0.1201171875
4,3.063492063492064,772,-0.68359375,0.1376953125
12,3.129032258064516,776,-0.673828125,0.0712890625
6,3.19672131147541,780,-0.671875,0.0341796875
6,3.2666666666666666,784,-0.669921875,0.08203125
6,3.3389830508474576,788,-0.69921875,0.1396484375
30,3.4137931034482767,792,-0.62890625,0.0478515625
6,3.4912280701754392,796,-0.66796875,0.046875
6,3.571428571428572,800,-0.666015625,0.0419921875
6,3.654545454545455,804,-0.685546875,0.166015625
6,3.7407407407407414,808,-0.67578125,0.0439453125
12,3.830188679245283,812,-0.67578125,0.10546875
6,3.9230769230769234,816,-0.669921875,0.029296875
6,4.019607843137255,820,-0.673828125,0.017578125
12,4.12,824,-0.650390625,0.03515625
6,4.224489795918367,828,-0.69140625,0.00390625
390,4.333333333333333,832,-0.6796875,0.0056239983974358965
