length,$p_{stable}$,SpinGlass,Magnetization
1,$1$,-0.515625,0.234375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
924,$0.3$,-0.7890625,0.08622497294372294
60,$0.5$,-0.71875,0.15234375
10,$0.7$,-0.640625,0.02734375
6,$0.9$,-0.6484375,0.19661458333333331
1,$1$,-0.5859375,0.0703125
1,$0.0$,-1.0,1.0
10,$0.1$,-0.8671875,0.046875
12,$0.3$,-0.84375,0.67578125
150,$0.5$,-0.75,0.01729166666666667
6,$0.7$,-0.7109375,0.14713541666666666
6,$0.9$,-0.6015625,0.078125
1,$1$,-0.5859375,0.0234375
1,$0.0$,-0.875,0.375
210,$0.1$,-0.8671875,0.6071428571428571
21,$0.3$,-0.9140625,0.8504464285714286
60,$0.5$,-0.734375,0.021614583333333333
6,$0.7$,-0.71875,0.0390625
2,$0.9$,-0.6015625,0.08203125
1,$1$,-0.5390625,0.03125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
336,$0.3$,-0.8203125,0.3312174479166667
6,$0.5$,-0.8203125,0.52734375
48,$0.7$,-0.765625,0.2882486979166667
2,$0.9$,-0.65625,0.21484375
1,$1$,-0.5625,0.1328125
40,$0.0$,-0.859375,0.375
16,$0.1$,-0.890625,0.783203125
60,$0.3$,-0.8046875,0.21875
6,$0.5$,-0.703125,0.0390625
30,$0.7$,-0.6015625,0.0390625
2,$0.9$,-0.5546875,0.03515625
1,$1$,-0.53125,0.015625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.8046875,0.26953125
420,$0.5$,-0.7890625,0.15904017857142858
6,$0.7$,-0.71875,0.08203125
2,$0.9$,-0.625,0.22265625
1,$1$,-0.65625,0.140625
63,$0.0$,-0.859375,0.14682539682539686
1,$0.1$,-0.875,0.0
16,$0.3$,-0.8125,0.1376953125
30,$0.5$,-0.7578125,0.16015625
6,$0.7$,-0.7578125,0.44921875
3,$0.9$,-0.671875,0.3671875
1,$1$,-0.640625,0.296875
7,$0.0$,-0.859375,0.10714285714285714
1,$0.1$,-1.0,1.0
60,$0.3$,-0.8125,0.31953125
30,$0.5$,-0.71875,0.20442708333333331
60,$0.7$,-0.6640625,0.2234375
2,$0.9$,-0.6171875,0.13671875
1,$1$,-0.59375,0.0625
1,$0.0$,-1.0,1.0
