length,$r_{stable}$,fct,Energy,Consensus
12002,0.01171875,12,-0.9921875,0.615234375
5320,0.015625,16,-0.9921875,0.0755844689849624
12002,0.01953125,20,-0.9921875,0.552734375
12002,0.0234375,24,-0.98828125,0.517578125
12002,0.02734375,28,-0.9921875,0.13671875
12002,0.03125,32,-0.9765625,0.375
12002,0.03515625,36,-0.984375,0.1953125
12002,0.0390625,40,-0.98046875,0.205078125
12002,0.04296875,44,-0.9765625,0.15234375
12002,0.046875,48,-0.984375,0.029296875
12002,0.05078125,52,-0.97265625,0.04296875
12002,0.0546875,56,-0.96484375,0.380859375
12002,0.05859375,60,-0.97265625,0.24609375
12002,0.0625,64,-0.97265625,0.00390625
12002,0.06640625,68,-0.97265625,0.09765625
12002,0.0703125,72,-0.96875,0.353515625
12002,0.07421875,76,-0.9609375,0.001953125
12002,0.078125,80,-0.96875,0.01953125
512,0.0,0,-0.99609375,0.63671875
12002,0.00390625,4,-0.99609375,0.314453125
1,0.0078125,8,-1.0,1.0
12002,0.01171875,12,-0.9921875,0.4296875
12002,0.015625,16,-0.9921875,0.439453125
12002,0.01953125,20,-0.9921875,0.662109375
12002,0.0234375,24,-0.984375,0.29296875
12002,0.02734375,28,-0.98828125,0.451171875
12002,0.03125,32,-0.98828125,0.396484375
12002,0.03515625,36,-0.984375,0.376953125
12002,0.0390625,40,-0.984375,0.216796875
12002,0.04296875,44,-0.984375,0.09375
12002,0.046875,48,-0.98046875,0.076171875
12002,0.05078125,52,-0.97265625,0.138671875
12002,0.0546875,56,-0.9765625,0.123046875
12002,0.05859375,60,-0.96484375,0.052734375
12002,0.0625,64,-0.9765625,0.103515625
12002,0.06640625,68,-0.9609375,0.005859375
12002,0.0703125,72,-0.97265625,0.0078125
12002,0.07421875,76,-0.96875,0.08203125
12002,0.078125,80,-0.95703125,0.05859375
512,0.0,0,-0.9609375,0.83203125
1,0.00390625,4,-1.0,1.0
1,0.0078125,8,-1.0,1.0
12002,0.01171875,12,-0.9921875,0.150390625
12002,0.015625,16,-0.99609375,0.3125
12002,0.01953125,20,-0.9921875,0.25
12002,0.0234375,24,-0.98828125,0.15234375
12002,0.02734375,28,-0.984375,0.310546875
12002,0.03125,32,-0.98828125,0.37890625
12002,0.03515625,36,-0.97265625,0.19921875
12002,0.0390625,40,-0.98046875,0.3046875
12002,0.04296875,44,-0.9765625,0.076171875
12002,0.046875,48,-0.9765625,0.671875
12002,0.05078125,52,-0.98046875,0.029296875
12002,0.0546875,56,-0.97265625,0.33203125
12002,0.05859375,60,-0.9765625,0.36328125
12002,0.0625,64,-0.96875,0.439453125
12002,0.06640625,68,-0.97265625,0.224609375
12002,0.0703125,72,-0.9765625,0.10546875
12002,0.07421875,76,-0.9765625,0.25390625
12002,0.078125,80,-0.96484375,0.05859375
512,0.0,0,-0.9921875,0.97265625
815,0.00390625,4,-0.99609375,0.4011287384969325
1,0.0078125,8,-1.0,1.0
12002,0.01171875,12,-0.9921875,0.40234375
12002,0.015625,16,-0.9921875,0.396484375
12002,0.01953125,20,-0.9921875,0.208984375
12002,0.0234375,24,-0.98828125,0.068359375
12002,0.02734375,28,-0.98046875,0.462890625
12002,0.03125,32,-0.98046875,0.041015625
12002,0.03515625,36,-0.98046875,0.125
12002,0.0390625,40,-0.98828125,0.44921875
12002,0.04296875,44,-0.98046875,0.263671875
12002,0.046875,48,-0.98046875,0.09375
12002,0.05078125,52,-0.9765625,0.001953125
12002,0.0546875,56,-0.98046875,0.197265625
12002,0.05859375,60,-0.96875,0.0078125
12002,0.0625,64,-0.96875,0.1796875
12002,0.06640625,68,-0.97265625,0.2890625
12002,0.0703125,72,-0.97265625,0.392578125
12002,0.07421875,76,-0.96484375,0.07421875
12002,0.078125,80,-0.9609375,0.279296875
512,0.0,0,-0.99609375,0.95703125
12002,0.00390625,4,-0.99609375,0.14453125
12002,0.0078125,8,-0.99609375,0.349609375
5600,0.01171875,12,-0.9921875,0.517578125
12002,0.015625,16,-0.98828125,0.083984375
12002,0.01953125,20,-0.98828125,0.28125
12002,0.0234375,24,-0.9921875,0.537109375
720,0.02734375,28,-0.98828125,0.263671875
12002,0.03125,32,-0.98046875,0.33984375
12002,0.03515625,36,-0.9921875,0.283203125
12002,0.0390625,40,-0.984375,0.06640625
12002,0.04296875,44,-0.97265625,0.0546875
12002,0.046875,48,-0.97265625,0.111328125
12002,0.05078125,52,-0.984375,0.181640625
12002,0.0546875,56,-0.98046875,0.197265625
12002,0.05859375,60,-0.97265625,0.26953125
12002,0.0625,64,-0.96875,0.12890625
12002,0.06640625,68,-0.95703125,0.021484375
12002,0.0703125,72,-0.97265625,0.0546875
12002,0.07421875,76,-0.953125,0.0390625
12002,0.078125,80,-0.96875,0.119140625
512,0.0,0,-0.96875,0.8671875
12002,0.00390625,4,-0.99609375,0.658203125
12002,0.0078125,8,-0.99609375,0.228515625
12002,0.01171875,12,-0.9921875,0.23046875
1,0.015625,16,-1.0,1.0
1980,0.01953125,20,-0.99609375,0.4111328125
12002,0.0234375,24,-0.9921875,0.298828125
4320,0.02734375,28,-0.9921875,0.3017578125
3240,0.03125,32,-0.98828125,0.435546875
9240,0.03515625,36,-0.98828125,0.208984375
12002,0.0390625,40,-0.9765625,0.294921875
12002,0.04296875,44,-0.97265625,0.142578125
12002,0.046875,48,-0.97265625,0.0859375
12002,0.05078125,52,-0.98046875,0.38671875
12002,0.0546875,56,-0.98046875,0.28125
12002,0.05859375,60,-0.9765625,0.4375
12002,0.0625,64,-0.98046875,0.123046875
12002,0.06640625,68,-0.95703125,0.265625
12002,0.0703125,72,-0.98046875,0.2421875
12002,0.07421875,76,-0.9609375,0.48828125
12002,0.078125,80,-0.9609375,0.009765625
512,0.0,0,-0.98046875,0.87109375
12002,0.00390625,4,-0.99609375,0.416015625
12002,0.0078125,8,-0.99609375,0.26953125
12002,0.01171875,12,-0.99609375,0.615234375
918,0.015625,16,-0.99609375,0.14454827069716775
12002,0.01953125,20,-0.9921875,0.189453125
12002,0.0234375,24,-0.984375,0.44921875
12002,0.02734375,28,-0.984375,0.01953125
12002,0.03125,32,-0.984375,0.078125
12002,0.03515625,36,-0.9921875,0.0859375
12002,0.0390625,40,-0.98046875,0.31640625
12002,0.04296875,44,-0.9765625,0.30859375
12002,0.046875,48,-0.9765625,0.25390625
12002,0.05078125,52,-0.96875,0.087890625
12002,0.0546875,56,-0.97265625,0.15234375
12002,0.05859375,60,-0.97265625,0.2109375
12002,0.0625,64,-0.95703125,0.271484375
12002,0.06640625,68,-0.97265625,0.02734375
12002,0.0703125,72,-0.98046875,0.091796875
12002,0.07421875,76,-0.96875,0.05078125
12002,0.078125,80,-0.96484375,0.095703125
512,0.0,0,-0.98828125,0.171875
12002,0.00390625,4,-0.99609375,0.083984375
12002,0.0078125,8,-0.99609375,0.060546875
12002,0.01171875,12,-0.99609375,0.271484375
1144,0.015625,16,-0.99609375,0.13671875
12002,0.01953125,20,-0.9921875,0.462890625
12002,0.0234375,24,-0.9921875,0.466796875
12002,0.02734375,28,-0.98828125,0.548828125
12002,0.03125,32,-0.984375,0.263671875
12002,0.03515625,36,-0.9765625,0.20703125
12002,0.0390625,40,-0.9765625,0.13671875
12002,0.04296875,44,-0.984375,0.08984375
12002,0.046875,48,-0.98828125,0.142578125
12002,0.05078125,52,-0.9765625,0.3046875
12002,0.0546875,56,-0.96484375,0.24609375
12002,0.05859375,60,-0.9765625,0.333984375
12002,0.0625,64,-0.97265625,0.123046875
756,0.06640625,68,-0.97265625,0.08022796792328042
12002,0.0703125,72,-0.96484375,0.107421875
12002,0.07421875,76,-0.9609375,0.0703125
12002,0.078125,80,-0.96484375,0.0859375
512,0.0,0,-0.98828125,0.84765625
1,0.00390625,4,-1.0,1.0
12002,0.0078125,8,-0.99609375,0.361328125
2006,0.01171875,12,-0.99609375,0.8740234375
644,0.015625,16,-0.99609375,0.3759765625
12002,0.01953125,20,-0.98828125,0.0078125
5192,0.0234375,24,-0.99609375,0.5029296875
12002,0.02734375,28,-0.98828125,0.544921875
12002,0.03125,32,-0.9921875,0.119140625
12002,0.03515625,36,-0.98828125,0.16796875
12002,0.0390625,40,-0.984375,0.20703125
12002,0.04296875,44,-0.9765625,0.173828125
12002,0.046875,48,-0.984375,0.021484375
12002,0.05078125,52,-0.98046875,0.255859375
12002,0.0546875,56,-0.984375,0.037109375
12002,0.05859375,60,-0.9765625,0.28125
12002,0.0625,64,-0.9609375,0.5
12002,0.06640625,68,-0.97265625,0.142578125
12002,0.0703125,72,-0.9609375,0.212890625
12002,0.07421875,76,-0.96484375,0.19921875
12002,0.078125,80,-0.96875,0.005859375
512,0.0,0,-0.97265625,0.8828125
12002,0.00390625,4,-0.99609375,0.31640625
1,0.0078125,8,-1.0,1.0
12002,0.01171875,12,-0.9921875,0.56640625
2385,0.015625,16,-0.99609375,0.80078125
12002,0.01953125,20,-0.9921875,0.3046875
12002,0.0234375,24,-0.984375,0.1328125
12002,0.02734375,28,-0.98828125,0.14453125
12002,0.03125,32,-0.984375,0.115234375
12002,0.03515625,36,-0.9765625,0.166015625
12002,0.0390625,40,-0.98046875,0.0703125
12002,0.04296875,44,-0.98046875,0.06640625
12002,0.046875,48,-0.9765625,0.029296875
12002,0.05078125,52,-0.9765625,0.06640625
12002,0.0546875,56,-0.97265625,0.072265625
12002,0.05859375,60,-0.9765625,0.0703125
12002,0.0625,64,-0.9765625,0.181640625
12002,0.06640625,68,-0.97265625,0.39453125
12002,0.0703125,72,-0.96484375,0.072265625
12002,0.07421875,76,-0.96875,0.080078125
12002,0.078125,80,-0.96875,0.337890625
512,0.0,0,-0.9609375,0.14453125
12002,0.00390625,4,-0.99609375,0.02734375
2448,0.0078125,8,-0.99609375,0.4921875
12002,0.01171875,12,-0.9921875,0.00390625
12002,0.015625,16,-0.9921875,0.47265625
12002,0.01953125,20,-0.984375,0.123046875
12002,0.0234375,24,-0.9921875,0.61328125
12002,0.02734375,28,-0.984375,0.03125
12002,0.03125,32,-0.984375,0.080078125
12002,0.03515625,36,-0.984375,0.076171875
12002,0.0390625,40,-0.97265625,0.12890625
12002,0.04296875,44,-0.98046875,0.16015625
12002,0.046875,48,-0.984375,0.189453125
12002,0.05078125,52,-0.98046875,0.29296875
12002,0.0546875,56,-0.9765625,0.38671875
12002,0.05859375,60,-0.97265625,0.001953125
12002,0.0625,64,-0.96875,0.1875
12002,0.06640625,68,-0.95703125,0.080078125
12002,0.0703125,72,-0.96484375,0.052734375
12002,0.07421875,76,-0.96484375,0.302734375
12002,0.078125,80,-0.97265625,0.451171875
512,0.0,0,-0.96484375,0.15625
12002,0.00390625,4,-0.99609375,0.533203125
16,0.0078125,8,-0.99609375,0.96875
156,0.01171875,12,-0.99609375,0.4287109375
12002,0.015625,16,-0.9921875,0.28125
12002,0.01953125,20,-0.98828125,0.01953125
12002,0.0234375,24,-0.98828125,0.078125
12002,0.02734375,28,-0.9921875,0.51171875
12002,0.03125,32,-0.98828125,0.197265625
12002,0.03515625,36,-0.9765625,0.072265625
12002,0.0390625,40,-0.9765625,0.1484375
12002,0.04296875,44,-0.98046875,0.07421875
12002,0.046875,48,-0.984375,0.05859375
12002,0.05078125,52,-0.96875,0.150390625
12002,0.0546875,56,-0.97265625,0.013671875
12002,0.05859375,60,-0.98046875,0.291015625
12002,0.0625,64,-0.98046875,0.123046875
12002,0.06640625,68,-0.96484375,0.044921875
12002,0.0703125,72,-0.9765625,0.052734375
12002,0.07421875,76,-0.96875,0.083984375
12002,0.078125,80,-0.9609375,0.21875
512,0.0,0,-0.984375,0.49609375
1,0.00390625,4,-1.0,1.0
12002,0.0078125,8,-0.99609375,0.177734375
12002,0.01171875,12,-0.99609375,0.52734375
12002,0.015625,16,-0.9921875,0.119140625
12002,0.01953125,20,-0.9921875,0.01171875
12002,0.0234375,24,-0.98828125,0.216796875
12002,0.02734375,28,-0.984375,0.080078125
12002,0.03125,32,-0.984375,0.326171875
12002,0.03515625,36,-0.98046875,0.271484375
12002,0.0390625,40,-0.98046875,0.205078125
12002,0.04296875,44,-0.97265625,0.064453125
12002,0.046875,48,-0.98046875,0.271484375
12002,0.05078125,52,-0.98046875,0.33203125
12002,0.0546875,56,-0.98046875,0.275390625
12002,0.05859375,60,-0.97265625,0.126953125
12002,0.0625,64,-0.96875,0.158203125
12002,0.06640625,68,-0.97265625,0.177734375
12002,0.0703125,72,-0.96484375,0.060546875
12002,0.07421875,76,-0.98046875,0.01953125
12002,0.078125,80,-0.96484375,0.087890625
512,0.0,0,-0.98828125,0.49609375
1,0.00390625,4,-1.0,1.0
12002,0.0078125,8,-0.9921875,0.11328125
4108,0.01171875,12,-0.99609375,0.6748046875
12002,0.015625,16,-0.9921875,0.087890625
12002,0.01953125,20,-0.9921875,0.255859375
12002,0.0234375,24,-0.98828125,0.681640625
12002,0.02734375,28,-0.984375,0.287109375
12002,0.03125,32,-0.984375,0.126953125
12002,0.03515625,36,-0.9765625,0.064453125
