length,$p_{stable}$,SpinGlass,Magnetization
840,$0.3$,-0.90625,0.3046875
60,$0.5$,-0.796875,0.05859375
12,$0.7$,-0.75,0.28125
2,$0.9$,-0.703125,0.140625
1,$1$,-0.609375,0.125
129,$0.0$,-0.953125,0.1937984496124031
252,$0.1$,-0.96875,0.265625
1260,$0.3$,-0.890625,0.0443452380952381
420,$0.5$,-0.796875,0.02395833333333333
60,$0.7$,-0.75,0.016927083333333332
2,$0.9$,-0.6875,0.11328125
1,$1$,-0.671875,0.0859375
129,$0.0$,-0.96875,0.9069767441860463
330,$0.1$,-0.953125,0.04756155303030303
210,$0.3$,-0.90625,0.2421875
180,$0.5$,-0.765625,0.234375
12,$0.7$,-0.71875,0.22265625
2,$0.9$,-0.671875,0.109375
1,$1$,-0.625,0.1171875
129,$0.0$,-0.96875,0.9224806201550388
504,$0.1$,-0.953125,0.59375
420,$0.3$,-0.890625,0.14453125
