length,$p_{stable}$,SpinGlass,Magnetization
35,$0.1$,-0.984375,0.5703125
660,$0.3$,-0.875,0.030089962121212118
180,$0.5$,-0.796875,0.05182291666666667
6,$0.7$,-0.6875,0.07421875
6,$0.9$,-0.59375,0.05078125
1,$1$,-0.609375,0.09375
255,$0.0$,0.03125,0.06666666666666668
252,$0.1$,-0.984375,0.44140625
60,$0.3$,-0.875,0.0625
60,$0.5$,-0.78125,0.21875
12,$0.7$,-0.71875,0.10546875
6,$0.9$,-0.71875,0.125
1,$1$,-0.65625,0.078125
255,$0.0$,-0.09375,0.10588235294117647
180,$0.1$,-0.96875,0.47265625
60,$0.3$,-0.890625,0.46875
120,$0.5$,-0.828125,0.10546875
12,$0.7$,-0.75,0.02734375
6,$0.9$,-0.71875,0.21484375
1,$1$,-0.671875,0.1875
255,$0.0$,0.03125,0.09019607843137256
1540,$0.1$,-0.96875,0.15812702922077926
1848,$0.3$,-0.890625,0.2578125
60,$0.5$,-0.8125,0.38671875
12,$0.7$,-0.75,0.12109375
6,$0.9$,-0.734375,0.1640625
1,$1$,-0.703125,0.2109375
255,$0.0$,0.015625,0.09803921568627452
2502,$0.1$,-0.96875,0.5703125
2502,$0.3$,-0.859375,0.3203125
420,$0.5$,-0.765625,0.03545386904761905
6,$0.7$,-0.734375,0.109375
2,$0.9$,-0.71875,0.13671875
1,$1$,-0.71875,0.2109375
255,$0.0$,0.015625,0.035294117647058816
2502,$0.1$,-0.90625,0.0390625
2502,$0.3$,-0.875,0.1171875
12,$0.5$,-0.859375,0.14453125
2,$0.7$,-0.796875,0.01171875
2,$0.9$,-0.78125,0.16796875
1,$1$,-0.75,0.078125
255,$0.0$,-0.015625,0.10588235294117647
2502,$0.1$,-0.953125,0.234375
420,$0.3$,-0.9375,0.24609375
12,$0.5$,-0.828125,0.27734375
12,$0.7$,-0.734375,0.12890625
6,$0.9$,-0.65625,0.10546875
1,$1$,-0.625,0.171875
255,$0.0$,0.046875,0.05098039215686274
546,$0.1$,-0.96875,0.19921875
36,$0.3$,-0.875,0.0876736111111111
60,$0.5$,-0.796875,0.026041666666666668
12,$0.7$,-0.796875,0.0234375
6,$0.9$,-0.703125,0.1171875
1,$1$,-0.671875,0.109375
255,$0.0$,0.125,0.05098039215686274
1800,$0.1$,-0.953125,0.38671875
240,$0.3$,-0.890625,0.21484375
60,$0.5$,-0.84375,0.25
12,$0.7$,-0.78125,0.1015625
2,$0.9$,-0.734375,0.0234375
1,$1$,-0.71875,0.1328125
255,$0.0$,0.046875,0.027450980392156862
261,$0.1$,-0.984375,0.10365780651340996
840,$0.3$,-0.890625,0.07451636904761905
168,$0.5$,-0.828125,0.19140625
60,$0.7$,-0.796875,0.33984375
12,$0.9$,-0.703125,0.0234375
1,$1$,-0.671875,0.046875
255,$0.0$,0.015625,0.13725490196078433
2502,$0.1$,-0.9375,0.390625
1320,$0.3$,-0.828125,0.06028645833333333
60,$0.5$,-0.84375,0.31640625
6,$0.7$,-0.796875,0.19921875
6,$0.9$,-0.703125,0.234375
1,$1$,-0.640625,0.171875
255,$0.0$,-0.015625,0.011764705882352941
2502,$0.1$,-0.953125,0.15625
1008,$0.3$,-0.921875,0.14851500496031747
420,$0.5$,-0.78125,0.19921875
12,$0.7$,-0.765625,0.15625
6,$0.9$,-0.703125,0.02734375
1,$1$,-0.65625,0.0234375
255,$0.0$,0.109375,0.027450980392156862
264,$0.1$,-0.96875,0.48046875
2502,$0.3$,-0.921875,0.1640625
60,$0.5$,-0.8125,0.02083333333333333
4,$0.7$,-0.8125,0.34375
2,$0.9$,-0.640625,0.06640625
1,$1$,-0.65625,0.0703125
255,$0.0$,0.0,0.035294117647058816
105,$0.1$,-0.984375,0.15625
2502,$0.3$,-0.890625,0.0078125
60,$0.5$,-0.828125,0.0484375
12,$0.7$,-0.765625,0.0234375
6,$0.9$,-0.734375,0.03515625
1,$1$,-0.703125,0.0234375
255,$0.0$,-0.125,0.0196078431372549
1680,$0.1$,-0.953125,0.55078125
180,$0.3$,-0.8125,0.08723958333333333
420,$0.5$,-0.8125,0.08984375
6,$0.7$,-0.703125,0.12890625
6,$0.9$,-0.65625,0.07421875
1,$1$,-0.65625,0.15625
255,$0.0$,-0.109375,0.027450980392156862
2502,$0.1$,-0.9375,0.2578125
2502,$0.3$,-0.890625,0.125
12,$0.5$,-0.8125,0.04166666666666666
12,$0.7$,-0.703125,0.0625
2,$0.9$,-0.671875,0.16796875
1,$1$,-0.625,0.1171875
255,$0.0$,0.046875,0.027450980392156862
2502,$0.1$,-0.953125,0.6640625
1320,$0.3$,-0.84375,0.07380445075757576
42,$0.5$,-0.734375,0.2109375
6,$0.7$,-0.75,0.0703125
2,$0.9$,-0.671875,0.13671875
1,$1$,-0.640625,0.0703125
255,$0.0$,-0.09375,0.0196078431372549
2502,$0.1$,-0.96875,0.640625
60,$0.3$,-0.84375,0.04765625
60,$0.5$,-0.828125,0.03567708333333333
12,$0.7$,-0.765625,0.15234375
4,$0.9$,-0.6875,0.06640625
1,$1$,-0.671875,0.1015625
255,$0.0$,0.046875,0.0196078431372549
104,$0.1$,-0.96875,0.58984375
168,$0.3$,-0.921875,0.12890625
420,$0.5$,-0.84375,0.15234375
12,$0.7$,-0.8125,0.0546875
2,$0.9$,-0.75,0.015625
1,$1$,-0.734375,0.03125
255,$0.0$,-0.015625,0.035294117647058816
418,$0.1$,-0.984375,0.76171875
252,$0.3$,-0.84375,0.07421875
420,$0.5$,-0.8125,0.07034970238095238
6,$0.7$,-0.75,0.03515625
2,$0.9$,-0.71875,0.09375
1,$1$,-0.640625,0.0703125
255,$0.0$,0.03125,0.035294117647058816
2502,$0.1$,-0.953125,0.0625
60,$0.3$,-0.875,0.12109375
60,$0.5$,-0.765625,0.02421875
30,$0.7$,-0.765625,0.02239583333333333
6,$0.9$,-0.703125,0.006510416666666667
1,$1$,-0.703125,0.0390625
255,$0.0$,-0.046875,0.027450980392156862
2502,$0.1$,-0.953125,0.3203125
120,$0.3$,-0.921875,0.46875
60,$0.5$,-0.8125,0.03697916666666667
30,$0.7$,-0.71875,0.03515625
2,$0.9$,-0.703125,0.1171875
